call_id,caller_id,receiver_id,caller_phone,receiver_phone,phase,timestamp,duration_seconds,recording_id,tower_id,source
CALL-1265,P012,P017,9895285932,9134126396,9,Phase-9,740,REC-1265,TWR-0027,call_records_synthetic
CALL-1266,P012,P017,9895285932,9134126396,9,Phase-9,537,REC-1266,TWR-0021,call_records_synthetic
CALL-1267,P012,P017,9895285932,9134126396,9,Phase-9,325,REC-1267,TWR-0010,call_records_synthetic
CALL-1268,P012,P017,9895285932,9134126396,9,Phase-9,708,REC-1268,TWR-0022,call_records_synthetic
CALL-1269,P001,P082,9786579303,9185675980,9,Phase-9,440,REC-1269,TWR-0010,call_records_synthetic
CALL-1270,P001,P082,9786579303,9185675980,9,Phase-9,863,REC-1270,TWR-0019,call_records_synthetic
CALL-1271,P001,P082,9786579303,9185675980,9,Phase-9,808,REC-1271,TWR-0002,call_records_synthetic
CALL-1272,P001,P082,9786579303,9185675980,9,Phase-9,593,REC-1272,TWR-0004,call_records_synthetic
CALL-1273,P001,P082,9786579303,9185675980,9,Phase-9,67,REC-1273,TWR-0021,call_records_synthetic
CALL-1274,P003,P082,9126855092,9185675980,9,Phase-9,495,REC-1274,TWR-0021,call_records_synthetic
CALL-1275,P003,P082,9126855092,9185675980,9,Phase-9,120,REC-1275,TWR-0032,call_records_synthetic
CALL-1276,P087,P082,9586845604,9185675980,9,Phase-9,352,REC-1276,TWR-0028,call_records_synthetic
CALL-1277,P087,P082,9586845604,9185675980,9,Phase-9,288,REC-1277,TWR-0016,call_records_synthetic
CALL-1278,P087,P082,9586845604,9185675980,9,Phase-9,361,REC-1278,TWR-0007,call_records_synthetic
CALL-1279,P087,P082,9586845604,9185675980,9,Phase-9,148,REC-1279,TWR-0031,call_records_synthetic
CALL-1280,P087,P082,9586845604,9185675980,9,Phase-9,821,REC-1280,TWR-0020,call_records_synthetic
CALL-1281,P046,P082,9331191390,9185675980,9,Phase-9,443,REC-1281,TWR-0017,call_records_synthetic
CALL-1282,P046,P082,9331191390,9185675980,9,Phase-9,556,REC-1282,TWR-0028,call_records_synthetic
CALL-1283,P046,P082,9331191390,9185675980,9,Phase-9,874,REC-1283,TWR-0012,call_records_synthetic
CALL-1284,P046,P082,9331191390,9185675980,9,Phase-9,31,REC-1284,TWR-0013,call_records_synthetic
CALL-1285,P046,P082,9331191390,9185675980,9,Phase-9,703,REC-1285,TWR-0026,call_records_synthetic
CALL-1286,P079,P078,9344703907,9810026086,9,Phase-9,585,REC-1286,TWR-0004,call_records_synthetic
CALL-1287,P001,P087,9786579303,9586845604,9,Phase-9,503,REC-1287,TWR-0003,call_records_synthetic
CALL-1288,P001,P087,9786579303,9586845604,9,Phase-9,453,REC-1288,TWR-0030,call_records_synthetic
CALL-1289,P001,P087,9786579303,9586845604,9,Phase-9,85,REC-1289,TWR-0025,call_records_synthetic
CALL-1290,P001,P087,9786579303,9586845604,9,Phase-9,222,REC-1290,TWR-0030,call_records_synthetic
CALL-1291,P001,P087,9786579303,9586845604,9,Phase-9,560,REC-1291,TWR-0010,call_records_synthetic
CALL-1292,P003,P087,9126855092,9586845604,9,Phase-9,400,REC-1292,TWR-0001,call_records_synthetic
CALL-1293,P003,P087,9126855092,9586845604,9,Phase-9,667,REC-1293,TWR-0011,call_records_synthetic
CALL-1294,P003,P087,9126855092,9586845604,9,Phase-9,804,REC-1294,TWR-0018,call_records_synthetic
CALL-1295,P003,P087,9126855092,9586845604,9,Phase-9,540,REC-1295,TWR-0001,call_records_synthetic
CALL-1296,P003,P087,9126855092,9586845604,9,Phase-9,670,REC-1296,TWR-0004,call_records_synthetic
CALL-1297,P076,P087,9174684276,9586845604,9,Phase-9,482,REC-1297,TWR-0019,call_records_synthetic
CALL-1298,P082,P087,9185675980,9586845604,9,Phase-9,808,REC-1298,TWR-0013,call_records_synthetic
CALL-1299,P081,P087,9410727955,9586845604,9,Phase-9,82,REC-1299,TWR-0023,call_records_synthetic
CALL-1300,P007,P079,9339670711,9344703907,9,Phase-9,238,REC-1300,TWR-0028,call_records_synthetic
CALL-1301,P012,P016,9895285932,9553035110,9,Phase-9,303,REC-1301,TWR-0023,call_records_synthetic
CALL-1302,P012,P016,9895285932,9553035110,9,Phase-9,592,REC-1302,TWR-0023,call_records_synthetic
CALL-1303,P012,P016,9895285932,9553035110,9,Phase-9,164,REC-1303,TWR-0009,call_records_synthetic
CALL-1304,P012,P016,9895285932,9553035110,9,Phase-9,324,REC-1304,TWR-0008,call_records_synthetic
CALL-1305,P012,P016,9895285932,9553035110,9,Phase-9,478,REC-1305,TWR-0007,call_records_synthetic
CALL-1306,P087,P081,9586845604,9410727955,9,Phase-9,745,REC-1306,TWR-0015,call_records_synthetic
CALL-1307,P087,P081,9586845604,9410727955,9,Phase-9,526,REC-1307,TWR-0011,call_records_synthetic
CALL-1308,P087,P081,9586845604,9410727955,9,Phase-9,154,REC-1308,TWR-0026,call_records_synthetic
CALL-1309,P087,P081,9586845604,9410727955,9,Phase-9,59,REC-1309,TWR-0005,call_records_synthetic
CALL-1310,P087,P081,9586845604,9410727955,9,Phase-9,675,REC-1310,TWR-0006,call_records_synthetic
CALL-1311,P076,P059,9174684276,9146654552,9,Phase-9,653,REC-1311,TWR-0008,call_records_synthetic
CALL-1312,P087,P037,9586845604,9106977991,9,Phase-9,848,REC-1312,TWR-0008,call_records_synthetic
CALL-1313,P087,P037,9586845604,9106977991,9,Phase-9,275,REC-1313,TWR-0003,call_records_synthetic
CALL-1314,P087,P037,9586845604,9106977991,9,Phase-9,756,REC-1314,TWR-0005,call_records_synthetic
CALL-1315,P087,P037,9586845604,9106977991,9,Phase-9,192,REC-1315,TWR-0024,call_records_synthetic
CALL-1316,P087,P037,9586845604,9106977991,9,Phase-9,348,REC-1316,TWR-0020,call_records_synthetic
CALL-1317,P082,P036,9185675980,9969119330,9,Phase-9,594,REC-1317,TWR-0019,call_records_synthetic
CALL-1318,P001,P096,9786579303,9386665249,9,Phase-9,44,REC-1318,TWR-0002,call_records_synthetic
CALL-1319,P082,P096,9185675980,9386665249,9,Phase-9,595,REC-1319,TWR-0017,call_records_synthetic
CALL-1320,P082,P096,9185675980,9386665249,9,Phase-9,447,REC-1320,TWR-0018,call_records_synthetic
CALL-1321,P082,P096,9185675980,9386665249,9,Phase-9,125,REC-1321,TWR-0021,call_records_synthetic
CALL-1322,P082,P096,9185675980,9386665249,9,Phase-9,260,REC-1322,TWR-0020,call_records_synthetic
CALL-1323,P046,P096,9331191390,9386665249,9,Phase-9,891,REC-1323,TWR-0030,call_records_synthetic
CALL-1324,P046,P096,9331191390,9386665249,9,Phase-9,146,REC-1324,TWR-0032,call_records_synthetic
CALL-1325,P046,P096,9331191390,9386665249,9,Phase-9,502,REC-1325,TWR-0027,call_records_synthetic
CALL-1326,P046,P096,9331191390,9386665249,9,Phase-9,150,REC-1326,TWR-0001,call_records_synthetic
CALL-1327,P082,P046,9185675980,9331191390,9,Phase-9,693,REC-1327,TWR-0030,call_records_synthetic
CALL-1328,P082,P046,9185675980,9331191390,9,Phase-9,882,REC-1328,TWR-0006,call_records_synthetic
CALL-1329,P082,P046,9185675980,9331191390,9,Phase-9,187,REC-1329,TWR-0017,call_records_synthetic
CALL-1330,P082,P046,9185675980,9331191390,9,Phase-9,540,REC-1330,TWR-0021,call_records_synthetic
CALL-1331,P082,P046,9185675980,9331191390,9,Phase-9,763,REC-1331,TWR-0007,call_records_synthetic
CALL-1332,P096,P046,9386665249,9331191390,9,Phase-9,328,REC-1332,TWR-0025,call_records_synthetic
CALL-1333,P096,P046,9386665249,9331191390,9,Phase-9,551,REC-1333,TWR-0018,call_records_synthetic
CALL-1334,P096,P046,9386665249,9331191390,9,Phase-9,752,REC-1334,TWR-0014,call_records_synthetic
CALL-1335,P096,P046,9386665249,9331191390,9,Phase-9,309,REC-1335,TWR-0010,call_records_synthetic
CALL-1336,P012,P029,9895285932,9853041955,9,Phase-9,455,REC-1336,TWR-0012,call_records_synthetic
CALL-1337,P012,P029,9895285932,9853041955,9,Phase-9,884,REC-1337,TWR-0001,call_records_synthetic
CALL-1338,P012,P029,9895285932,9853041955,9,Phase-9,524,REC-1338,TWR-0011,call_records_synthetic
CALL-1339,P012,P029,9895285932,9853041955,9,Phase-9,513,REC-1339,TWR-0016,call_records_synthetic
CALL-1340,P012,P029,9895285932,9853041955,9,Phase-9,279,REC-1340,TWR-0027,call_records_synthetic
CALL-1341,P012,P030,9895285932,9685126461,9,Phase-9,497,REC-1341,TWR-0014,call_records_synthetic
CALL-1342,P096,P030,9386665249,9685126461,9,Phase-9,594,REC-1342,TWR-0020,call_records_synthetic
CALL-1343,P087,P105,9586845604,9882893941,9,Phase-9,178,REC-1343,TWR-0001,call_records_synthetic
CALL-1344,P087,P105,9586845604,9882893941,9,Phase-9,422,REC-1344,TWR-0023,call_records_synthetic
CALL-1345,P079,P101,9344703907,9754049436,9,Phase-9,225,REC-1345,TWR-0008,call_records_synthetic
CALL-1346,P087,P041,9586845604,9849621470,9,Phase-9,643,REC-1346,TWR-0013,call_records_synthetic
CALL-1347,P087,P041,9586845604,9849621470,9,Phase-9,550,REC-1347,TWR-0013,call_records_synthetic
CALL-1348,P087,P041,9586845604,9849621470,9,Phase-9,794,REC-1348,TWR-0007,call_records_synthetic
CALL-1349,P083,P001,9349957310,9786579303,10,Phase-10,169,REC-1349,TWR-0021,call_records_synthetic
CALL-1350,P003,P001,9126855092,9786579303,10,Phase-10,101,REC-1350,TWR-0003,call_records_synthetic
CALL-1351,P003,P001,9126855092,9786579303,10,Phase-10,312,REC-1351,TWR-0016,call_records_synthetic
CALL-1352,P085,P001,9508157429,9786579303,10,Phase-10,821,REC-1352,TWR-0030,call_records_synthetic
CALL-1353,P085,P001,9508157429,9786579303,10,Phase-10,838,REC-1353,TWR-0022,call_records_synthetic
CALL-1354,P085,P001,9508157429,9786579303,10,Phase-10,454,REC-1354,TWR-0006,call_records_synthetic
CALL-1355,P085,P001,9508157429,9786579303,10,Phase-10,378,REC-1355,TWR-0018,call_records_synthetic
CALL-1356,P085,P001,9508157429,9786579303,10,Phase-10,836,REC-1356,TWR-0007,call_records_synthetic
CALL-1357,P008,P001,9249827706,9786579303,10,Phase-10,549,REC-1357,TWR-0017,call_records_synthetic
CALL-1358,P076,P001,9174684276,9786579303,10,Phase-10,303,REC-1358,TWR-0015,call_records_synthetic
CALL-1359,P076,P001,9174684276,9786579303,10,Phase-10,870,REC-1359,TWR-0016,call_records_synthetic
CALL-1360,P076,P001,9174684276,9786579303,10,Phase-10,32,REC-1360,TWR-0008,call_records_synthetic
CALL-1361,P076,P001,9174684276,9786579303,10,Phase-10,319,REC-1361,TWR-0023,call_records_synthetic
CALL-1362,P076,P001,9174684276,9786579303,10,Phase-10,773,REC-1362,TWR-0011,call_records_synthetic
CALL-1363,P082,P001,9185675980,9786579303,10,Phase-10,335,REC-1363,TWR-0029,call_records_synthetic
CALL-1364,P082,P001,9185675980,9786579303,10,Phase-10,887,REC-1364,TWR-0010,call_records_synthetic
CALL-1365,P082,P001,9185675980,9786579303,10,Phase-10,631,REC-1365,TWR-0008,call_records_synthetic
CALL-1366,P087,P001,9586845604,9786579303,10,Phase-10,623,REC-1366,TWR-0026,call_records_synthetic
CALL-1367,P087,P001,9586845604,9786579303,10,Phase-10,705,REC-1367,TWR-0008,call_records_synthetic
CALL-1368,P087,P001,9586845604,9786579303,10,Phase-10,531,REC-1368,TWR-0014,call_records_synthetic
CALL-1369,P087,P001,9586845604,9786579303,10,Phase-10,182,REC-1369,TWR-0022,call_records_synthetic
CALL-1370,P087,P001,9586845604,9786579303,10,Phase-10,487,REC-1370,TWR-0022,call_records_synthetic
CALL-1371,P037,P001,9106977991,9786579303,10,Phase-10,581,REC-1371,TWR-0018,call_records_synthetic
CALL-1372,P001,P004,9786579303,9896233790,10,Phase-10,525,REC-1372,TWR-0019,call_records_synthetic
CALL-1373,P001,P083,9786579303,9349957310,10,Phase-10,383,REC-1373,TWR-0003,call_records_synthetic
CALL-1374,P001,P083,9786579303,9349957310,10,Phase-10,370,REC-1374,TWR-0028,call_records_synthetic
CALL-1375,P001,P083,9786579303,9349957310,10,Phase-10,595,REC-1375,TWR-0022,call_records_synthetic
CALL-1376,P001,P083,9786579303,9349957310,10,Phase-10,811,REC-1376,TWR-0023,call_records_synthetic
CALL-1377,P001,P003,9786579303,9126855092,10,Phase-10,586,REC-1377,TWR-0014,call_records_synthetic
CALL-1378,P001,P003,9786579303,9126855092,10,Phase-10,416,REC-1378,TWR-0005,call_records_synthetic
CALL-1379,P001,P003,9786579303,9126855092,10,Phase-10,496,REC-1379,TWR-0027,call_records_synthetic
CALL-1380,P001,P085,9786579303,9508157429,10,Phase-10,359,REC-1380,TWR-0027,call_records_synthetic
CALL-1381,P001,P085,9786579303,9508157429,10,Phase-10,223,REC-1381,TWR-0007,call_records_synthetic
CALL-1382,P001,P085,9786579303,9508157429,10,Phase-10,744,REC-1382,TWR-0009,call_records_synthetic
CALL-1383,P001,P085,9786579303,9508157429,10,Phase-10,274,REC-1383,TWR-0024,call_records_synthetic
CALL-1384,P001,P085,9786579303,9508157429,10,Phase-10,615,REC-1384,TWR-0022,call_records_synthetic
CALL-1385,P084,P085,9208449460,9508157429,10,Phase-10,422,REC-1385,TWR-0015,call_records_synthetic
CALL-1386,P084,P085,9208449460,9508157429,10,Phase-10,269,REC-1386,TWR-0025,call_records_synthetic
CALL-1387,P084,P085,9208449460,9508157429,10,Phase-10,824,REC-1387,TWR-0016,call_records_synthetic
CALL-1388,P084,P085,9208449460,9508157429,10,Phase-10,450,REC-1388,TWR-0006,call_records_synthetic
CALL-1389,P084,P085,9208449460,9508157429,10,Phase-10,74,REC-1389,TWR-0020,call_records_synthetic
CALL-1390,P083,P086,9349957310,9398471886,10,Phase-10,355,REC-1390,TWR-0022,call_records_synthetic
CALL-1391,P083,P086,9349957310,9398471886,10,Phase-10,792,REC-1391,TWR-0003,call_records_synthetic
CALL-1392,P083,P086,9349957310,9398471886,10,Phase-10,514,REC-1392,TWR-0015,call_records_synthetic
CALL-1393,P083,P086,9349957310,9398471886,10,Phase-10,752,REC-1393,TWR-0015,call_records_synthetic
CALL-1394,P001,P008,9786579303,9249827706,10,Phase-10,860,REC-1394,TWR-0021,call_records_synthetic
CALL-1395,P001,P008,9786579303,9249827706,10,Phase-10,420,REC-1395,TWR-0004,call_records_synthetic
CALL-1396,P001,P008,9786579303,9249827706,10,Phase-10,425,REC-1396,TWR-0027,call_records_synthetic
CALL-1397,P001,P008,9786579303,9249827706,10,Phase-10,709,REC-1397,TWR-0032,call_records_synthetic
CALL-1398,P001,P008,9786579303,9249827706,10,Phase-10,841,REC-1398,TWR-0006,call_records_synthetic
CALL-1399,P001,P076,9786579303,9174684276,10,Phase-10,870,REC-1399,TWR-0025,call_records_synthetic
CALL-1400,P001,P076,9786579303,9174684276,10,Phase-10,697,REC-1400,TWR-0005,call_records_synthetic
CALL-1401,P001,P076,9786579303,9174684276,10,Phase-10,185,REC-1401,TWR-0024,call_records_synthetic
CALL-1402,P085,P076,9508157429,9174684276,10,Phase-10,537,REC-1402,TWR-0017,call_records_synthetic
CALL-1403,P071,P076,9764130526,9174684276,10,Phase-10,67,REC-1403,TWR-0024,call_records_synthetic
CALL-1404,P071,P076,9764130526,9174684276,10,Phase-10,159,REC-1404,TWR-0023,call_records_synthetic
CALL-1405,P071,P076,9764130526,9174684276,10,Phase-10,544,REC-1405,TWR-0018,call_records_synthetic
CALL-1406,P008,P009,9249827706,9890779946,10,Phase-10,634,REC-1406,TWR-0003,call_records_synthetic
CALL-1407,P008,P009,9249827706,9890779946,10,Phase-10,369,REC-1407,TWR-0029,call_records_synthetic
CALL-1408,P008,P009,9249827706,9890779946,10,Phase-10,132,REC-1408,TWR-0031,call_records_synthetic
CALL-1409,P001,P084,9786579303,9208449460,10,Phase-10,895,REC-1409,TWR-0014,call_records_synthetic
CALL-1410,P014,P012,9193349856,9895285932,10,Phase-10,480,REC-1410,TWR-0026,call_records_synthetic
CALL-1411,P014,P012,9193349856,9895285932,10,Phase-10,132,REC-1411,TWR-0008,call_records_synthetic
CALL-1412,P014,P012,9193349856,9895285932,10,Phase-10,568,REC-1412,TWR-0004,call_records_synthetic
CALL-1413,P014,P012,9193349856,9895285932,10,Phase-10,497,REC-1413,TWR-0023,call_records_synthetic
CALL-1414,P014,P012,9193349856,9895285932,10,Phase-10,45,REC-1414,TWR-0029,call_records_synthetic
CALL-1415,P016,P012,9553035110,9895285932,10,Phase-10,769,REC-1415,TWR-0007,call_records_synthetic
CALL-1416,P016,P012,9553035110,9895285932,10,Phase-10,177,REC-1416,TWR-0029,call_records_synthetic
CALL-1417,P016,P012,9553035110,9895285932,10,Phase-10,449,REC-1417,TWR-0021,call_records_synthetic
CALL-1418,P016,P012,9553035110,9895285932,10,Phase-10,700,REC-1418,TWR-0003,call_records_synthetic
CALL-1419,P016,P012,9553035110,9895285932,10,Phase-10,188,REC-1419,TWR-0014,call_records_synthetic
CALL-1420,P065,P012,9506448196,9895285932,10,Phase-10,106,REC-1420,TWR-0016,call_records_synthetic
CALL-1421,P012,P014,9895285932,9193349856,10,Phase-10,510,REC-1421,TWR-0032,call_records_synthetic
CALL-1422,P012,P014,9895285932,9193349856,10,Phase-10,830,REC-1422,TWR-0012,call_records_synthetic
CALL-1423,P012,P014,9895285932,9193349856,10,Phase-10,301,REC-1423,TWR-0032,call_records_synthetic
CALL-1424,P012,P014,9895285932,9193349856,10,Phase-10,376,REC-1424,TWR-0028,call_records_synthetic
CALL-1425,P012,P014,9895285932,9193349856,10,Phase-10,668,REC-1425,TWR-0004,call_records_synthetic
CALL-1426,P024,P014,9128492780,9193349856,10,Phase-10,739,REC-1426,TWR-0022,call_records_synthetic
CALL-1427,P058,P014,9966647391,9193349856,10,Phase-10,437,REC-1427,TWR-0032,call_records_synthetic
CALL-1428,P058,P014,9966647391,9193349856,10,Phase-10,695,REC-1428,TWR-0013,call_records_synthetic
CALL-1429,P058,P014,9966647391,9193349856,10,Phase-10,112,REC-1429,TWR-0004,call_records_synthetic
CALL-1430,P058,P014,9966647391,9193349856,10,Phase-10,366,REC-1430,TWR-0005,call_records_synthetic
CALL-1431,P058,P014,9966647391,9193349856,10,Phase-10,720,REC-1431,TWR-0012,call_records_synthetic
CALL-1432,P012,P018,9895285932,9131994523,10,Phase-10,576,REC-1432,TWR-0027,call_records_synthetic
CALL-1433,P012,P018,9895285932,9131994523,10,Phase-10,419,REC-1433,TWR-0010,call_records_synthetic
CALL-1434,P012,P017,9895285932,9134126396,10,Phase-10,354,REC-1434,TWR-0001,call_records_synthetic
CALL-1435,P001,P082,9786579303,9185675980,10,Phase-10,671,REC-1435,TWR-0004,call_records_synthetic
CALL-1436,P001,P082,9786579303,9185675980,10,Phase-10,765,REC-1436,TWR-0001,call_records_synthetic
CALL-1437,P001,P082,9786579303,9185675980,10,Phase-10,807,REC-1437,TWR-0010,call_records_synthetic
CALL-1438,P001,P082,9786579303,9185675980,10,Phase-10,529,REC-1438,TWR-0029,call_records_synthetic
CALL-1439,P001,P082,9786579303,9185675980,10,Phase-10,584,REC-1439,TWR-0005,call_records_synthetic
CALL-1440,P087,P082,9586845604,9185675980,10,Phase-10,66,REC-1440,TWR-0023,call_records_synthetic
CALL-1441,P087,P082,9586845604,9185675980,10,Phase-10,662,REC-1441,TWR-0020,call_records_synthetic
CALL-1442,P087,P082,9586845604,9185675980,10,Phase-10,100,REC-1442,TWR-0024,call_records_synthetic
CALL-1443,P087,P082,9586845604,9185675980,10,Phase-10,270,REC-1443,TWR-0005,call_records_synthetic
CALL-1444,P087,P082,9586845604,9185675980,10,Phase-10,676,REC-1444,TWR-0016,call_records_synthetic
CALL-1445,P037,P082,9106977991,9185675980,10,Phase-10,730,REC-1445,TWR-0024,call_records_synthetic
CALL-1446,P037,P082,9106977991,9185675980,10,Phase-10,324,REC-1446,TWR-0013,call_records_synthetic
CALL-1447,P037,P082,9106977991,9185675980,10,Phase-10,262,REC-1447,TWR-0030,call_records_synthetic
CALL-1448,P037,P082,9106977991,9185675980,10,Phase-10,794,REC-1448,TWR-0016,call_records_synthetic
CALL-1449,P037,P082,9106977991,9185675980,10,Phase-10,122,REC-1449,TWR-0024,call_records_synthetic
CALL-1450,P096,P082,9386665249,9185675980,10,Phase-10,474,REC-1450,TWR-0014,call_records_synthetic
CALL-1451,P046,P082,9331191390,9185675980,10,Phase-10,130,REC-1451,TWR-0016,call_records_synthetic
CALL-1452,P001,P087,9786579303,9586845604,10,Phase-10,808,REC-1452,TWR-0010,call_records_synthetic
CALL-1453,P001,P087,9786579303,9586845604,10,Phase-10,678,REC-1453,TWR-0030,call_records_synthetic
CALL-1454,P001,P087,9786579303,9586845604,10,Phase-10,750,REC-1454,TWR-0008,call_records_synthetic
CALL-1455,P001,P087,9786579303,9586845604,10,Phase-10,132,REC-1455,TWR-0021,call_records_synthetic
CALL-1456,P001,P087,9786579303,9586845604,10,Phase-10,484,REC-1456,TWR-0019,call_records_synthetic
CALL-1457,P081,P087,9410727955,9586845604,10,Phase-10,200,REC-1457,TWR-0007,call_records_synthetic
CALL-1458,P037,P087,9106977991,9586845604,10,Phase-10,740,REC-1458,TWR-0019,call_records_synthetic
CALL-1459,P037,P087,9106977991,9586845604,10,Phase-10,336,REC-1459,TWR-0013,call_records_synthetic
CALL-1460,P037,P087,9106977991,9586845604,10,Phase-10,59,REC-1460,TWR-0027,call_records_synthetic
CALL-1461,P037,P087,9106977991,9586845604,10,Phase-10,77,REC-1461,TWR-0006,call_records_synthetic
CALL-1462,P037,P087,9106977991,9586845604,10,Phase-10,362,REC-1462,TWR-0022,call_records_synthetic
CALL-1463,P012,P022,9895285932,9642621108,10,Phase-10,845,REC-1463,TWR-0009,call_records_synthetic
CALL-1464,P012,P016,9895285932,9553035110,10,Phase-10,87,REC-1464,TWR-0020,call_records_synthetic
CALL-1465,P012,P016,9895285932,9553035110,10,Phase-10,330,REC-1465,TWR-0021,call_records_synthetic
CALL-1466,P012,P016,9895285932,9553035110,10,Phase-10,397,REC-1466,TWR-0030,call_records_synthetic
CALL-1467,P012,P016,9895285932,9553035110,10,Phase-10,413,REC-1467,TWR-0030,call_records_synthetic
CALL-1468,P012,P016,9895285932,9553035110,10,Phase-10,471,REC-1468,TWR-0012,call_records_synthetic
CALL-1469,P001,P081,9786579303,9410727955,10,Phase-10,179,REC-1469,TWR-0002,call_records_synthetic
CALL-1470,P001,P081,9786579303,9410727955,10,Phase-10,280,REC-1470,TWR-0002,call_records_synthetic
CALL-1471,P001,P081,9786579303,9410727955,10,Phase-10,573,REC-1471,TWR-0009,call_records_synthetic
CALL-1472,P001,P081,9786579303,9410727955,10,Phase-10,451,REC-1472,TWR-0010,call_records_synthetic
CALL-1473,P087,P081,9586845604,9410727955,10,Phase-10,609,REC-1473,TWR-0016,call_records_synthetic
CALL-1474,P087,P081,9586845604,9410727955,10,Phase-10,728,REC-1474,TWR-0021,call_records_synthetic
CALL-1475,P087,P081,9586845604,9410727955,10,Phase-10,841,REC-1475,TWR-0015,call_records_synthetic
CALL-1476,P087,P081,9586845604,9410727955,10,Phase-10,214,REC-1476,TWR-0001,call_records_synthetic
CALL-1477,P087,P081,9586845604,9410727955,10,Phase-10,204,REC-1477,TWR-0027,call_records_synthetic
CALL-1478,P087,P038,9586845604,9914763202,10,Phase-10,209,REC-1478,TWR-0031,call_records_synthetic
CALL-1479,P087,P073,9586845604,9719927151,10,Phase-10,110,REC-1479,TWR-0007,call_records_synthetic
CALL-1480,P001,P037,9786579303,9106977991,10,Phase-10,654,REC-1480,TWR-0011,call_records_synthetic
CALL-1481,P001,P037,9786579303,9106977991,10,Phase-10,421,REC-1481,TWR-0014,call_records_synthetic
CALL-1482,P087,P037,9586845604,9106977991,10,Phase-10,664,REC-1482,TWR-0014,call_records_synthetic
CALL-1483,P087,P037,9586845604,9106977991,10,Phase-10,729,REC-1483,TWR-0010,call_records_synthetic
CALL-1484,P087,P037,9586845604,9106977991,10,Phase-10,276,REC-1484,TWR-0029,call_records_synthetic
CALL-1485,P087,P037,9586845604,9106977991,10,Phase-10,539,REC-1485,TWR-0025,call_records_synthetic
CALL-1486,P087,P037,9586845604,9106977991,10,Phase-10,627,REC-1486,TWR-0011,call_records_synthetic
CALL-1487,P041,P037,9849621470,9106977991,10,Phase-10,176,REC-1487,TWR-0007,call_records_synthetic
CALL-1488,P041,P037,9849621470,9106977991,10,Phase-10,267,REC-1488,TWR-0008,call_records_synthetic
CALL-1489,P041,P037,9849621470,9106977991,10,Phase-10,502,REC-1489,TWR-0007,call_records_synthetic
CALL-1490,P041,P037,9849621470,9106977991,10,Phase-10,683,REC-1490,TWR-0027,call_records_synthetic
CALL-1491,P041,P037,9849621470,9106977991,10,Phase-10,290,REC-1491,TWR-0005,call_records_synthetic
CALL-1492,P044,P037,9398362082,9106977991,10,Phase-10,500,REC-1492,TWR-0017,call_records_synthetic
CALL-1493,P044,P037,9398362082,9106977991,10,Phase-10,291,REC-1493,TWR-0017,call_records_synthetic
CALL-1494,P045,P037,9266944844,9106977991,10,Phase-10,712,REC-1494,TWR-0013,call_records_synthetic
CALL-1495,P045,P037,9266944844,9106977991,10,Phase-10,39,REC-1495,TWR-0004,call_records_synthetic
CALL-1496,P045,P037,9266944844,9106977991,10,Phase-10,853,REC-1496,TWR-0007,call_records_synthetic
CALL-1497,P045,P037,9266944844,9106977991,10,Phase-10,506,REC-1497,TWR-0030,call_records_synthetic
CALL-1498,P045,P037,9266944844,9106977991,10,Phase-10,324,REC-1498,TWR-0022,call_records_synthetic
CALL-1499,P012,P024,9895285932,9128492780,10,Phase-10,723,REC-1499,TWR-0020,call_records_synthetic
CALL-1500,P014,P024,9193349856,9128492780,10,Phase-10,589,REC-1500,TWR-0022,call_records_synthetic
CALL-1501,P058,P024,9966647391,9128492780,10,Phase-10,191,REC-1501,TWR-0029,call_records_synthetic
CALL-1502,P058,P024,9966647391,9128492780,10,Phase-10,105,REC-1502,TWR-0016,call_records_synthetic
CALL-1503,P058,P024,9966647391,9128492780,10,Phase-10,482,REC-1503,TWR-0006,call_records_synthetic
CALL-1504,P014,P058,9193349856,9966647391,10,Phase-10,383,REC-1504,TWR-0008,call_records_synthetic
CALL-1505,P014,P058,9193349856,9966647391,10,Phase-10,631,REC-1505,TWR-0003,call_records_synthetic
CALL-1506,P014,P058,9193349856,9966647391,10,Phase-10,336,REC-1506,TWR-0010,call_records_synthetic
CALL-1507,P014,P058,9193349856,9966647391,10,Phase-10,684,REC-1507,TWR-0028,call_records_synthetic
CALL-1508,P014,P058,9193349856,9966647391,10,Phase-10,464,REC-1508,TWR-0003,call_records_synthetic
CALL-1509,P082,P096,9185675980,9386665249,10,Phase-10,736,REC-1509,TWR-0002,call_records_synthetic
CALL-1510,P082,P096,9185675980,9386665249,10,Phase-10,286,REC-1510,TWR-0029,call_records_synthetic
CALL-1511,P082,P096,9185675980,9386665249,10,Phase-10,497,REC-1511,TWR-0017,call_records_synthetic
CALL-1512,P082,P096,9185675980,9386665249,10,Phase-10,895,REC-1512,TWR-0029,call_records_synthetic
CALL-1513,P082,P096,9185675980,9386665249,10,Phase-10,339,REC-1513,TWR-0003,call_records_synthetic
CALL-1514,P046,P096,9331191390,9386665249,10,Phase-10,233,REC-1514,TWR-0009,call_records_synthetic
CALL-1515,P082,P046,9185675980,9331191390,10,Phase-10,423,REC-1515,TWR-0032,call_records_synthetic
CALL-1516,P082,P046,9185675980,9331191390,10,Phase-10,524,REC-1516,TWR-0029,call_records_synthetic
CALL-1517,P082,P046,9185675980,9331191390,10,Phase-10,139,REC-1517,TWR-0007,call_records_synthetic
